,company_link,company_name
4404,https://www.moneycontrol.com/india/stockpricequote/machinetools/mrcagrotech/ME18,mrcagrotech
4405,https://www.moneycontrol.com/india/stockpricequote/tyres/mrf/MRF,mrf
4406,https://www.moneycontrol.com/india/stockpricequote/chemicals/mrinaldyemanufacturingcompany/MDM,mrinaldyemanufacturingcompany
4407,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mrinaldyeingmfgco/MDM02,mrinaldyeingmfgco
4408,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mrinaltexturisingindustries/MTI03,mrinaltexturisingindustries
4409,https://www.moneycontrol.com/india/stockpricequote/computershardware/mrotekrealty/MRO,mrotekrealty
4410,https://www.moneycontrol.com/india/stockpricequote/trading/mrpagro/MA06,mrpagro
4411,https://www.moneycontrol.com/india/stockpricequote/refineries/mangalorerefinerypetrochemicals/MRP,mangalorerefinerypetrochemicals
4412,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mrugeshtrading/MT07,mrugeshtrading
4413,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/msshoeseast/MSS03,msshoeseast
4414,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/msdindustrialenterprises/MSD,msdindustrialenterprises
4415,https://www.moneycontrol.com/india/stockpricequote/plastics/mslindustries/MSL,mslindustries
4416,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/mspsteelpower/MSP,mspsteelpower
4417,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/msrindia/SL11,msrindia
4418,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mstc/M21,mstc
4419,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/mteducare/ME14,mteducare
4420,https://www.moneycontrol.com/india/stockpricequote/aerospacedefence/mtartechnologies/MT15,mtartechnologies
4421,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/mahanagartelephonenigam/MTN,mahanagartelephonenigam
4422,https://www.moneycontrol.com/india/stockpricequote/chemicals/mtzindia/MTZ,mtzindia
4423,https://www.moneycontrol.com/india/stockpricequote/packaging/mtzpolyesters/MTZ01,mtzpolyesters
4424,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muditfinlease/MF18,muditfinlease
4425,https://www.moneycontrol.com/india/stockpricequote/mudrafinancial/mudrafinancialservicesltd/MUDRA53981,mudrafinancialservicesltd
4426,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mudunuru/GFA,mudunuru
4427,https://www.moneycontrol.com/india/stockpricequote/mufingreen/mufingreenfinance/APMFI54277,mufingreenfinance
4428,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/mukand/M02,mukand
4429,https://www.moneycontrol.com/india/stockpricequote/mukatpipes/mukatpipes/MP14,mukatpipes
4430,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/mukatitransformers/MT05,mukatitransformers
4431,https://www.moneycontrol.com/india/stockpricequote/paper/mukerianpapers/MP15,mukerianpapers
4432,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mukeshbabufinancialservices/MBF,mukeshbabufinancialservices
4433,https://www.moneycontrol.com/india/stockpricequote/steelrolling/mukeshsteels/MS14,mukeshsteels
4434,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/mukeshstripstubes/MST01,mukeshstripstubes
4435,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mukindsyntex/MS15,mukindsyntex
4436,https://www.moneycontrol.com/india/stockpricequote/mukkaproteins/mukkaproteinsltd/MPL05,mukkaproteinsltd
4437,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/muktaagriculture/PA08,muktaagriculture
4438,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/muktaarts/MA02,muktaarts
4439,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/mukandengineers/ME09,mukandengineers
4440,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mukundaindustrialfinance/MIF01,mukundaindustrialfinance
4441,https://www.moneycontrol.com/india/stockpricequote/trading/mullerphippsindia/MPI03,mullerphippsindia
4442,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/multiarcindia/MAI02,multiarcindia
4443,https://www.moneycontrol.com/india/stockpricequote/plastics/multibaseindia/MI51,multibaseindia
4444,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/multilacsurfacecoatingi/MSC01,multilacsurfacecoatingi
4445,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/multiplusholding/MH07,multiplusholding
4446,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/multipurpose/M07,multipurpose
4447,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/munisforge/MF14,munisforge
4448,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalautoindustries/MAI04,munjalautoindustries
4449,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalshowa/MS,munjalshowa
4450,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/munothcapitalmarkets/MCM01,munothcapitalmarkets
4451,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/munothcommunicationltd/MC19,munothcommunicationltd
4452,https://www.moneycontrol.com/india/stockpricequote/financegeneral/munothfinancialservices/MFS03,munothfinancialservices
4453,https://www.moneycontrol.com/india/stockpricequote/chemicals/murablackindia/MI23,murablackindia
4454,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/murliindustries/MIL15,murliindustries
4455,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/murudeshwarceramics/MC13,murudeshwarceramics
4456,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/musicbroadcast/MB05,musicbroadcast
4457,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/muskexportsmarketing/MEM01,muskexportsmarketing
4458,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootcapitalservices/MCS02,muthootcapitalservices
4459,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/muthootfinance/MF10,muthootfinance
4460,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/muthootmicrofin/MML06,muthootmicrofin
4461,https://www.moneycontrol.com/india/stockpricequote/printingstationery/mutlicolouroffset/MO03,mutlicolouroffset
4462,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/muzaffarnagarsteels/MSL05,muzaffarnagarsteels
4463,https://www.moneycontrol.com/india/stockpricequote/muzaliarts/muzaliarts/SEI05,muzaliarts
4464,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/mvcotspin/MVC,mvcotspin
4465,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/mvl/MVL01,mvl
4466,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/mwunitexx/UD,mwunitexx
4467,https://www.moneycontrol.com/india/stockpricequote/mymoneysec/mymoneysecurities/MMS03,mymoneysecurities
4468,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/mymtechnology/MYM,mymtechnology
4469,https://www.moneycontrol.com/india/stockpricequote/machinetools/mysorekirloskar/MK01,mysorekirloskar
4470,https://www.moneycontrol.com/india/stockpricequote/paper/mysorepapermills/MPM02,mysorepapermills
4471,https://www.moneycontrol.com/india/stockpricequote/chemicals/mysorepetrochemicals/MPC01,mysorepetrochemicals
4472,https://www.moneycontrol.com/india/stockpricequote/trading/mysticelectronics/PE08,mysticelectronics
4473,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/npchewinggums/NPC01,npchewinggums
4474,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/n1nsetest/N1NSE12848,n1nsetest
4475,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/n2ntechnologies/VM03,n2ntechnologies
4476,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/naapbooks/N11,naapbooks
4477,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/nabardunsecurednonconvertiblezerocouponbon/NAB,nabardunsecurednonconvertiblezerocouponbon
4478,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/nachmoknitex/NK,nachmoknitex
4479,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/naclindustries/NA04,naclindustries
4480,https://www.moneycontrol.com/india/stockpricequote/chemicals/nacrochemicals/NC,nacrochemicals
4481,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/nagadhunserigroup/NDG,nagadhunserigroup
4482,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nagarjunaagritech/NA03,nagarjunaagritech
4483,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nagarjunadrugs/ND,nagarjunadrugs
4484,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nagarjunafertiliserschemicals/NFC,nagarjunafertiliserschemicals
4485,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/nagarjunafinance/NF,nagarjunafinance
4486,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nagarjunagranites/NG,nagarjunagranites
4487,https://www.moneycontrol.com/india/stockpricequote/aquaculture/nagarjunajiyoindustries/NJI,nagarjunajiyoindustries
4488,https://www.moneycontrol.com/india/stockpricequote/refineries/nagarjunaoilrefinery/NOR,nagarjunaoilrefinery
4489,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/nagpuralloyscastings/NAC01,nagpuralloyscastings
4490,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nagpurpowerindustries/NPI04,nagpurpowerindustries
4491,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nagreekacapitalinfrastructure/NCI,nagreekacapitalinfrastructure
4492,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nagreekaexports/NE,nagreekaexports
4493,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/naharcapitalfinancialservices/NCF,naharcapitalfinancialservices
4494,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/naharindustrialenterprises/NIE,naharindustrialenterprises
4495,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/naharfibres/NF01,naharfibres
4496,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/naharinternational/NI14,naharinternational
4497,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/naharpolyfilms/NIH,naharpolyfilms
4498,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/naharspinningmills/NSM,naharspinningmills
4499,https://www.moneycontrol.com/india/stockpricequote/sugar/naharsugaralliedindustries/NSA,naharsugaralliedindustries
4500,https://www.moneycontrol.com/india/stockpricequote/electricals/nainasemiconductor/NSL02,nainasemiconductor
4501,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/naisargikagritechindia/NAI,naisargikagritechindia
4502,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nakoda/NTI,nakoda
4503,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nakodagroupindustries/NGo,nakodagroupindustries
4504,https://www.moneycontrol.com/india/stockpricequote/trading/nakshpreciousmetals/VA,nakshpreciousmetals
4505,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nakshatrainfrastructure/MF08,nakshatrainfrastructure
4506,https://www.moneycontrol.com/india/stockpricequote/aluminium/nationalaluminiumcompany/NAC,nationalaluminiumcompany
4507,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nalinchemicals/NC01,nalinchemicals
4508,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/nalinleasefinance/NLF,nalinleasefinance
4509,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nalwasonsinvestment/NSI02,nalwasonsinvestment
4510,https://www.moneycontrol.com/india/stockpricequote/financegeneral/namsecurities/NS13,namsecurities
4511,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/namasteexports/NE02,namasteexports
4512,https://www.moneycontrol.com/india/stockpricequote/electricals/namtechelectronicdevices/NED,namtechelectronicdevices
4513,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/nanavativentures/NV02,nanavativentures
4514,https://www.moneycontrol.com/india/stockpricequote/textilesdenim/nandandenim/NE06,nandandenim
4515,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/nandanicreation/NC09,nandanicreation
4516,https://www.moneycontrol.com/india/stockpricequote/paper/napapapers/NP05,napapapers
4517,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/narainjewelsinternational/NJI01,narainjewelsinternational
4518,https://www.moneycontrol.com/india/stockpricequote/sugar/naraingarhsugarmills/NSM02,naraingarhsugarmills
4519,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/narangindustries/NI02,narangindustries
4520,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/narayanahrudayalaya/NH,narayanahrudayalaya
4521,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/narbadagemsjewellery/NGJ01,narbadagemsjewellery
4522,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/narendraproperties/NP13,narendraproperties
4523,https://www.moneycontrol.com/india/stockpricequote/chemicals/narimanpointchemicalindustries/NPC,narimanpointchemicalindustries
4524,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/narmadaagrobase/NA,narmadaagrobase
4525,https://www.moneycontrol.com/india/stockpricequote/cementmini/narmadacement/NC08,narmadacement
4526,https://www.moneycontrol.com/india/stockpricequote/cementmajor/narmdacementcompany/NCC02,narmdacementcompany
4527,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/narmadachematurpetrochemicals/NCP,narmadachematurpetrochemicals
4528,https://www.moneycontrol.com/india/stockpricequote/chemicals/narmadagelatines/NG02,narmadagelatines
4529,https://www.moneycontrol.com/india/stockpricequote/plastics/narmadamacplastdripirrigationsystems/NMD,narmadamacplastdripirrigationsystems
4530,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nasdaqcomposite/NC10,nasdaqcomposite
4531,https://www.moneycontrol.com/india/stockpricequote/financegeneral/natcoeconomicals/NE08,natcoeconomicals
4532,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/natcopharma/NP07,natcopharma
4533,https://www.moneycontrol.com/india/stockpricequote/packaging/natcopolyplast/NP02,natcopolyplast
4534,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nathbiogenes/NBG,nathbiogenes
4535,https://www.moneycontrol.com/india/stockpricequote/paper/nathindustrieslimited/RPP,nathindustrieslimited
4536,https://www.moneycontrol.com/india/stockpricequote/paper/nathpulppapermills/NPP,nathpulppapermills
4537,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/nationalautoaccessories/NAA,nationalautoaccessories
4538,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nationalfittings/ITP01,nationalfittings
4539,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalflask/NF05,nationalflask
4540,https://www.moneycontrol.com/india/stockpricequote/nationalhighwa/nationalhighwaysinfratrust/NHIT,nationalhighwaysinfratrust
4541,https://www.moneycontrol.com/india/stockpricequote/steelrolling/nationalgeneralindustries/NGI03,nationalgeneralindustries
4542,https://www.moneycontrol.com/india/stockpricequote/chemicals/nationaloxygen/NO,nationaloxygen
4543,https://www.moneycontrol.com/india/stockpricequote/chemicals/nationalperoxide/NP03,nationalperoxide
4544,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalplasticindustries/NPI,nationalplasticindustries
4545,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nationalplywoodindustries/NPI01,nationalplywoodindustries
4546,https://www.moneycontrol.com/india/stockpricequote/engineering/nationalstandardindia/NSD,nationalstandardindia
4547,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/nationalsteelagroindustries/NSA02,nationalsteelagroindustries
4548,https://www.moneycontrol.com/india/stockpricequote/electricequipment/nationalswitchgears/NS01,nationalswitchgears
4549,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalplastictechnologies/NPT,nationalplastictechnologies
4550,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/natrajproteins/NP04,natrajproteins
4551,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/naturahuechem/NHC,naturahuechem
4552,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/naturalbioconindia/NBI01,naturalbioconindia
4553,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/naturalcapsulespp/NCP01,naturalcapsulespp
4554,https://www.moneycontrol.com/india/stockpricequote/naturalcapre/naturalcapsulesre/NCR,naturalcapsulesre
4555,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/naturalcapsules/NC03,naturalcapsules
4556,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/naturalexpoagroindustries/NEA01,naturalexpoagroindustries
4557,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/naturalstoneexports/NSE01,naturalstoneexports
4558,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/naturiteagroproducts/NAP01,naturiteagroproducts
4559,https://www.moneycontrol.com/india/stockpricequote/consumerfood/naturoindiabull/NI20,naturoindiabull
4560,https://www.moneycontrol.com/india/stockpricequote/diversified/nava/NBV,nava
4561,https://www.moneycontrol.com/india/stockpricequote/trading/navabharatenterprises/NBE,navabharatenterprises
4562,https://www.moneycontrol.com/india/stockpricequote/plastics/navaltechnoplastindustries/NTI01,navaltechnoplastindustries
4563,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/navcomindustries/NI03,navcomindustries
4564,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/naveentextiles/NTL01,naveentextiles
4565,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/navigantcorporateadvisors/NCA01,navigantcorporateadvisors
4566,https://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI,navinfluorineinternational
4567,https://www.moneycontrol.com/india/stockpricequote/etf/navinifty50etf/NN5,navinifty50etf
4568,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/navkarcorporation/NC02,navkarcorporation
4569,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/navkarurbanstructure/NB01,navkarurbanstructure
4570,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/navketanmerchants/NM03,navketanmerchants
4571,https://www.moneycontrol.com/india/stockpricequote/printingstationery/navneeteducation/NP01,navneeteducation
4572,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/navodayenterprises/NE11,navodayenterprises
4573,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/navsaricottonsilkmills/NCS,navsaricottonsilkmills
4574,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/navyugelect/NE05,navyugelect
4575,https://www.moneycontrol.com/india/stockpricequote/printingstationery/nayagarapaperproducts/NPP01,nayagarapaperproducts
4576,https://www.moneycontrol.com/india/stockpricequote/financegeneral/naysaasecurities/NS06,naysaasecurities
4577,https://www.moneycontrol.com/india/stockpricequote/financeothers/naysaasecuritiesre/NSR,naysaasecuritiesre
4578,https://www.moneycontrol.com/india/stockpricequote/software/nazaratechnologies/NT,nazaratechnologies
4579,https://www.moneycontrol.com/india/stockpricequote/nbfootwear/nbfootwear/NBF,nbfootwear
4580,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/nbccindia/NBC01,nbccindia
4581,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nbiindustrialfinancecompany/NBI02,nbiindustrialfinancecompany
4582,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ncc/NCC01,ncc
4583,https://www.moneycontrol.com/india/stockpricequote/aquaculture/nccbluewaterproducts/NCC,nccbluewaterproducts
4584,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nccfinance/NCC03,nccfinance
4585,https://www.moneycontrol.com/india/stockpricequote/cementmini/nclindustries/NCL,nclindustries
4586,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nclmarblesgranites/NCL04,nclmarblesgranites
4587,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nclresearchfinancialservices/NCL01,nclresearchfinancialservices
4588,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nclseccolor/NCL02,nclseccolor
4589,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/nclresearchfinancialservicesre/NRF,nclresearchfinancialservicesre
4590,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ncmlindustries/NI17,ncmlindustries
4591,https://www.moneycontrol.com/india/stockpricequote/ndmetal/ndmetalindustries/NDM,ndmetalindustries
4592,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ndasecurities/NDA,ndasecurities
4593,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ndlventures/HV,ndlventures
4594,https://www.moneycontrol.com/india/stockpricequote/ndrautocompon/ndrautocomponents/NAC02,ndrautocomponents
4595,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/newdelhitelevision/NDT01,newdelhitelevision
4596,https://www.moneycontrol.com/india/stockpricequote/logistics/northeasterncarryingcorporationpp/NEC03,northeasterncarryingcorporationpp
4597,https://www.moneycontrol.com/india/stockpricequote/logistics/northeasterncarryingcorporationre/NEC02,northeasterncarryingcorporationre
4598,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nectarlifesciences/NL01,nectarlifesciences
4599,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/nedungadibank/NB,nedungadibank
4600,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/neelamalaiagroindustries/NAI02,neelamalaiagroindustries
4601,https://www.moneycontrol.com/india/stockpricequote/hotels/neelkanthmotelshotels/NMH,neelkanthmotelshotels
4602,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/neelkanthrockminerals/NR01,neelkanthrockminerals
4603,https://www.moneycontrol.com/india/stockpricequote/trading/neerajpapermarketing/NPM02,neerajpapermarketing
4604,https://www.moneycontrol.com/india/stockpricequote/trading/negotiuminternationaltrade/MIT,negotiuminternationaltrade
4605,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/nehaexports/NEL03,nehaexports
4606,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nehainternational/NI04,nehainternational
4607,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/nehaproteins/NP06,nehaproteins
4608,https://www.moneycontrol.com/india/stockpricequote/neilindustries/neilindustries/N53,neilindustries
4609,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nelcast/N06,nelcast
4610,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/nelco/NEL,nelco
4611,https://www.moneycontrol.com/india/stockpricequote/packaging/neocorpinternational/NS02,neocorpinternational
4612,https://www.moneycontrol.com/india/stockpricequote/textilesterrytowels/neoinfracon/AI18,neoinfracon
4613,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/neointexmills/NIM,neointexmills
4614,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/neogemindia/NI05,neogemindia
4615,https://www.moneycontrol.com/india/stockpricequote/chemicals/neogenchemicals/NC11,neogenchemicals
4616,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/neotechsolutionssecurities/NSS,neotechsolutionssecurities
4617,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nepcagrofoods/NEP,nepcagrofoods
4618,https://www.moneycontrol.com/india/stockpricequote/engineering/nepcindia/NEP01,nepcindia
4619,https://www.moneycontrol.com/india/stockpricequote/paper/nepcpaperboard/NEP02,nepcpaperboard
4620,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nepctextiles/NEP03,nepctextiles
4621,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/neptuneexports/NEL02,neptuneexports
4622,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES,nesco
4623,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI,nestleindia
4624,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/net4india/NI16,net4india
4625,https://www.moneycontrol.com/india/stockpricequote/onlineservices/netavenuetechnologies/NAT,netavenuetechnologies
4626,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netaxissoftwareservices/NAS,netaxissoftwareservices
4627,https://www.moneycontrol.com/india/stockpricequote/netpix/netpixshortsdigitalmedia/NPS01,netpixshortsdigitalmedia
4628,https://www.moneycontrol.com/india/stockpricequote/netf/netf/NETF7838,netf
4629,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/netflierfinco/NF9,netflierfinco
4630,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netlinksolutions/NS11,netlinksolutions
4631,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netripplescomsoftware/NCS01,netripplescomsoftware
4632,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/nettlinx/NS05,nettlinx
4633,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netvisionwebtechnologies/NWT,netvisionwebtechnologies
4634,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netvistainformationtechnology/NIT,netvistainformationtechnology
4635,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/netwebtechnologiesindia/NTI03,netwebtechnologiesindia
4636,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/netwestfinance/NF02,netwestfinance
4637,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/network18mediainvestments/NMI,network18mediainvestments
4638,https://www.moneycontrol.com/india/stockpricequote/software/networkpeopleservicestechnologies/NPS02,networkpeopleservicestechnologies
4639,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/neueontowers/ST18,neueontowers
4640,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/neulandlaboratories/NL,neulandlaboratories
4641,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nevtiaspinners/NS08,nevtiaspinners
4642,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/newcitycreditinvestments/NCC04,newcitycreditinvestments
4643,https://www.moneycontrol.com/india/stockpricequote/chemicals/neweraalkaloidsandexport/NEA,neweraalkaloidsandexport
4644,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/neweraurbanamenities/NEU,neweraurbanamenities
4645,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA,newindiaassurancecompany
4646,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/newindiaindustries/NII01,newindiaindustries
4647,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newlightapparels/NLA,newlightapparels
4648,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/newmarketsadvisory/NMA01,newmarketsadvisory
4649,https://www.moneycontrol.com/india/stockpricequote/packaging/newplastomersindia/NPI02,newplastomersindia
4650,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/newworldmedical/NWM,newworldmedical
4651,https://www.moneycontrol.com/india/stockpricequote/trading/newevertradewings/NTW,newevertradewings
4652,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/newgensoftwaretechnologies/NST01,newgensoftwaretechnologies
4653,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newjaisatechnologies/NTL02,newjaisatechnologies
4654,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/newtimeinfrastructure/II13,newtimeinfrastructure
4655,https://www.moneycontrol.com/india/stockpricequote/chemicals/newtonengineeringchemicals/NEC,newtonengineeringchemicals
4656,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nexcensoftech/NS09,nexcensoftech
4657,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nextmediaworks/MDM01,nextmediaworks
4658,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nextgenanimationmediaa/SAT02,nextgenanimationmediaa
